"doc_id","screen_name","text"
"1420638216974004224","konjugasii","Niatnya mau d bawa ke kosan temen, tp dianya ngebatalin dengan blg kayaknya dia gejala covid. 

Oke makan sendirian aja https://t.co/jwq8zANqEu"
"1420637866841935878","urbanasiacom","Relawan Thailand mengubah gudang kargo di Bandara Don Mueang Bangkok menjadi rumah sakit lapangan dengan kapasitas 1.800 tempat tidur untuk pasien COVID-19 gejala ringan.
https://t.co/G6MlMsWf1E"
"1420636009805455360","odiliadhika","Oom gue (sepupu nyokap) semalem meninggal, baru 1 malem masuk RS karna covid. 
Dia ga berani ngmg ke siapapun pas gejala awal, karna dia di rumah sendirian ngurus ayah ibunya yg memang juga sakit. 
Ngebayanginnya aja rasanya mau nangis :”"
"1420635779462664192","C4H7O_2","@FerdinandHaean3 Gejala covid meriang, demam ,sakit tenggorokan gejala sedang disertai keringat dingin dan menggigil"
"1419153942701764610","KATADATAcoid","Dokter spesialis kesehatan anak RS Cipto Mangunkusumo Nina Dwi Putri, Sp.A (K) mengatakan bahwa anak yang tidak bergejala dan bergejala ringan Covid-19 tidak memerlukan antivirus.

 https://t.co/huWIsGFxr8"
"1420183711325188099","KATADATAcoid","Perhimpunan Rumah Sakit Indonesia (Persi) menyatakan tingkat keterisian tempat tidur ICU untuk pasien Covid-19 masih tinggi.

https://t.co/6KK23KAYwv"
"1419208388941017091","KATADATAcoid","Menurut Kemenkes Israel, efektivitas vaksin Pfizer untuk mencegah infeksi Covid-19 turun menjadi 39% di tengah penyebaran varian Delta. Namun, vaksin ini tetap ampuh mencegah gejala yang lebih parah.
https://t.co/mR6qJKSnJ5"
"1420634271023177729","KATADATAcoid","Kasus Covid-19 dengan varian virus corona Delta dan Delta Plus telah ditemukan di Indonesia. Seperti apa perbedaan gejala kedua varian ini? #video

https://t.co/56rvYITiSY"
"1420633685540311042","shintajakal","katanya salah satu gejala covid adalah : gag napsu makan

kalo tetiba muncul napsu yang laen gmn ?"
"1420633425724145665","nrhalisaa","Setelah full vaksin, koq berasa gejala covid ini agak parah yaa. Eh tapi semoga bukan gejala covid deh, ayok sehat."
"1419860328381173767","AbabilSemprong","@Dadu24439009 @FaheemYounus Vaksin bisa jd stimulus anti bodi tubuh mngenali virus..
Klo kena virus.. Tubuh bkal lbih mudah mngantisipasi..
Gejala yg di timbulkan buka berat..
Kecuali ada komorbid yg memperberat..

Covid blum ada obatnya broo.. Yg di obati gejala."
"1418526093955387398","AbabilSemprong","@Marimar_Aauw @Dadu24439009 Yg bahaya tu anggap gejala covid sbg penyakit biasa..

Penanganan terlambat salah satunya saturasi turun sehingga sesak nafas, terlalu lemas..

Orang swab ga mau krna harga n konsekuensinya.."
"1418943915739258899","AbabilSemprong","@begoeloh @akusukakustik @liriksoe @drpriono1 Dokter anak jg bisa resepin.. Ga ada praturan yg mlarang..
Kmimgkinan di situ ada anak dgn gejala covid.."
"1420633271482810374","AbabilSemprong","@BBCIndonesia Harus ada rujukan data lain berarti ???

Yg punya akses data kan pemerintah.. Klo yg bikin slisih oknum harus di sanksi..

Orang dgn gejala tp ga mau swab n ada yg isoman pribadi ato tetap braktifitas.. 
Bhkan mninggal ga bisa di catat sbg covid.."
"1420632046360174594","EPiesant","@republikaonline yg terkonfirmasi positif coba diteliti saturasi oksigen, suhu badan atau apa.ada gejala.lain krn semakin menguasai symtomp atau gejalanya ini kan bs menghemat waktu dan biaya jg krn bs membedakan covid dan tdk hanya dgn mengenali gejala2nya?"
"1420631989732864002","kakaMaeve","@gxgacc Ifeelu Nder gw jg pernah diposisi ini.. Udah Nder bagus udah putus aja.. Biar mantanmu fokus urusin nenek dan keluarga nya, lw juga fokus penyembuhan.. 
Asli fokus penyembuhan covid aja udah, covid  sakit bgt soalnya.. Jangan stres fokus obatin gejala covid biar msh bisa hidup"
"1420630772197720073","tanianamalia","nah si Adam belum sempat vaksin, baru mulai ada dari kampusnya, tapi keburu dia +covid <U+0001F602> gejala di Adam masih termasuk ringan, O² aman, tapi batuknya lumayan ekstra, ya mungkin krn dia masih muda jadi tubuhnya cukup kuat melawan virus,"
"1420630007378956289","Remahankuacy","@tubirfess bahahaha gejala covid kali ridho ngilu badannya"
"1420629833801900035","Radenmaspandawa","Jika HIV yang dimiliki terkontrol dengan baik, artinya seseorang menjalankan terapi antiretroviral (ART) yang berhasil menekan HIV dan ia memiliki jumlah CD4 normal. Maka, kamu mungkin mengalami gejala COVID-19 yang lebih parah dibandingkan seseorang yang tidak memiliki HIV/AIDS."
"1420628907833774080","1011mgtradio","#MGTNews Kementerian Pekerjaan Umum telah menyiapkan Wisma Atlet Si Jalak Harupat sebagai tempat isolasi terpusat (isoter) pasien Covid-19 kategori orang tanpa gejala (OTG) dan gejala ringan. https://t.co/rlbwmJRkl2"
"1420628429314019328","Wifaayatulainiy","@mardiasih pda tes.. pdhl klo pikir saya bkn apa2 dicovidkan, kn emg gejala covid gtu.. <U+0001F602>
Mereka yg bergejala macam itu cuma isolasi dirmh gatau brpa hari.. Dan samsek ga dites. Ngeri dong mau pulkam<U+0001F62D>"
"1420627660984651778","Anonymous__XOXO","Share kat sini pula.. 

COVID, VAKSIN &amp; DIRIKU <U+0001F9A0><U+0001F489><U+0001F637>

Vaksin tidak akan membuat diri kita kebal. Risiko untuk dijangkiti tetap ada tetapi dapat MENGURANGKAN gejala yang lebih teruk sekiranya dijangkiti virus COVID-19. https://t.co/lWVWqusPG0"
"1420627567799717896","skinclairs","@nna Tinggal recoverynya kak.. skrg gampang bgt capek. Kalo aktivitasnya diforsir gapake istirahat sorenya langsung pusing huhu. Katanya recovery pasca covid gejala sedang emg begitu.

Ka nao gmn? Aku kangen lihat racun makeup dari kakak <U+0001F601>"
"1420627510526504964","KingUlar74","Sedikit cerita soal temen gw yg habis vaksin trus positif CoVid...
Setelah vaksin temen gw positif, dan kata dokter kalo uda lewat 5 hari masa kritisnya lewat, dan emang cuma gejala ringan...tapi setelahnya kondisi temen gw malah ngedrop smpek akhirnya dilarikan ke RS..."
"1420627503966670858","DjArif43266196","@FerdinandHaean3 Gejala covid........"
"1420625722410823681","kitasmt","Semenjak sakit, aku jadi susah konsentrasi dan gampang capek. Semoga tidak menjadi gejala long covid."
"1420295851885228033","Official_Klink","Apa saja gejala yang dapat terjadi? dan bagaimana cara utk meminimalisir gejala ini?

Semua akan dikupas tuntas dalam acara: FB Live K-Link Indonesia Official

<U+0001F5D3> Kamis, 29 Juli 2021

<U+0001F570> Pukul 13.00 WIB

Dengan Tema : “Waspada Gejala LONG COVID"""
"1419486326936637440","Official_Klink","Batuk menjadi salah satu gejala yang bisa mengindikasikan seseorang terinfeksi Virus Corona. Namun, tidak semua batuk menandakan seseorang terpapar COVID-19, lho...

Yuk, cari tahu infonya disini: https://t.co/cVetvGIlp8"
"1420625069470928907","Official_Klink","PENGUMUMAN <U+0001F6A8> SEDANG BERLANGSUNG <U+0001F4F2>

Facebook Live ""Waspada Gejala LONG COVID"" bersama dokter Arief Munandar dan PE Angga P. Prayogi, saksikan sekarang di Facebook K-Link Indonesia <U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB>

https://t.co/AglFRv4vv8"
"1420295849687482368","Official_Klink","Kasus positif Covid-19 di Indonesia masih tinggi

Yang tidak boleh di abaikan adalah beberapa gejala lanjutan setelah para penyintas dinyatakan negatif (Long Covid) yang mempengaruhi penurunan kualitas hidup penyintas <U+0001F622> https://t.co/KfIbnwcl4L"
"1420620590688337922","gsjskwjwmhsmwb1","@afrkml aku punya paman yang emang ga percaya covid,bahkan kemarin pakdeku kenak covid aja dia bilang""halah dicovidkan itu,jangan percaya sama sakit itu""disuruh pake masker aja gamau apalagi vaksin.alhasil positif deh minggu lalu dengan gejala bert+ada sakit bawaan,smga segera sembuh deh"
"1420619402152534019","laifgoes0n","misi mau nanya dongg, disini udah ada yg pernag kena covid blm? klo pernah mau nanya nihh gejala yg kalian rasain apa aja? makasi<U+0001F49E>"
"1420333808339996676","radar_malang","Sebagian penyintas #Covid_19 dilaporkan masih bisa merasakan sisa gejala meski sudah dinyatakan sembuh. Kondisi ini biasa disebut dengan istilah #LongCovid. Untuk mendeteksinya, ternyata bisa dilakukan lewat kornea mata.
.
https://t.co/FsXdW4zdkb"
"1420618602143571968","radar_malang","Sebagian pasien #Covid_19 meninggal saat menjalani isolasi mandiri (#isoman ) di rumah. Pasien isoman alami dua gejala ini, segera rujuk ke Rumah Sakit
.
#KotaMalang #COVID19 #gejaladrop 
https://t.co/T0khA2Gz0E"
"1420617372243685379","ipuleadership","@aMrazing Bpk sy positif covid. Umur 61. Sdh vaksin dose 2 komorbid diabetes. Gejala ringan-sedang, alhamdulilah hari 10 isoman sdh sembuh. Kalau belum divaksin ga abis pikir gmn kondisi bpk <U+0001F64F>

Terima kasih vaksin. Vaksin terbaik adalah vaksin yg tersedia <U+0001F917>"
"1418703944172244995","jawapos","Waspada Long-Haul COVID-19, Gejala Setelah Pulih dari Infeksi Corona https://t.co/BtWANjagmt"
"1419824268871815168","jawapos","Setelah Divaksin Kok Muncul Gejala Covid-19, Ini Penjelasan Ahli https://t.co/Nt063YykJa"
"1419269628870610947","jawapos","Antivirus Covid-19 Tak Diperlukan untuk Anak OTG dan Gejala Ringan https://t.co/lUz3V8Csyx"
"1419657954744172556","jawapos","Ahli: Gejala Covid-19 Muncul Usai Vaksin karena Masa Inkubasi Virus https://t.co/pi3891HHzp"
"1420612212310171648","jawapos","Pasien Isoman Alami Dua Gejala Ini, Segera Rujuk ke Rumah Sakit https://t.co/RmqBYK2ddr"
"1420172584931393539","jawapos","Sisa Gejala Covid-19 yang Sembuhnya Lama Bisa Terdeteksi Lewat Mata https://t.co/oH0srRQgx4"
"1420611649887641603","vigicuw","Temenku udah vaksin kepapar covid dari suaminya
Temenku ga ngerasain gejala apa2 dan tetep kuat ngerawat suami dan anaknya

Suaminya belom vaksin kena gejala demam, batuk, lemas, tapi puji Tuhan setelah isoman bisa negatif dri covid

Makin percaya kekuatan vaksin <U+0001F601>"
"1420319116209098754","FitRadioBandung","Perbedaan flu biasa dan Covid-19 memang tipis, tetapi bukan berarti sama persis.

Ada satu perbedaan gejala yang umumnya lebih banyak dialami pasien Covid-19, dibandingkan dengan yang terinfeksi flu biasa, yaitu hilangnya indra penciuman dan perasa.

#StaySafe
#StayFitForLife https://t.co/sQuoocKIDG"
"1419123236432871426","FitRadioBandung","Ketua Pokja Infeksi PP PDPI, dr Erlina Burhan, mengatakan pasien Covid-19 bergejala ringan atau tanpa gejala tidak perlu melakukan tes PCR ulang apabila waktu isoman sudah selesai, yakni 10 hari sejak pengambilan swab, ditambah 3 hari bebas gejala.

#StaySafe
#StayFitForLife https://t.co/MOkH6WF7Ja"
"1420611291526230021","FitRadioBandung","Gejala anosmia pada pasien Covid-19 umumnya dibarengi hilangnya indra pengecap yg membuat nafsu makan menurun.

Tetapi tak hanya disebabkan Covid-19, kondisi seperti infeksi sinus, flu, kebiasaan merokok, pilek, dan alergi juga bisa memicu gejala ini.

#StaySafe
#StayFitForLife https://t.co/7QJYEbHMZy"
"1420607398398492672","candrasyahr","Mas Ridho ngilu mulu antara emang lemah syahwat atau gejala ringan covid https://t.co/UEVcvkP1kR"
"1420606299511746565","styvanie","@tirta_hudhi Kemarin pas di nyatakan positif covid, perkiraan awal gerd kambuh, sampe di bawa ke IGD. ternyata kata dokternya gerd ini termasuk comorbid covid. sehabis isolasi, efek batuk ngikil hampir sebulan di sertai sm sesek nafas. padahal pas isolasi beneran ga ada gejala batuk pilek <U+0001F627>"
"1420603785496252417","ICakdon","Personel Sat Binmas polres Aceh Tamiang Tempel Stiker Tentang Himbauan Pemberitahuan apabila menemukan gejala Covid-19 agar segera menghubungi petugas Tracer

@wahyu_widada91
@divisihumaspolri
@indonesia_police_
@polisi_peduli
@polisi_ku
@halo_polisi
@polisi_indonesia https://t.co/fc4J6IRKHA"
"1420567251262922752","gaya_id","Apa Saja Kriteria Pasien Covid-19 Sudah Sembuh? 
 
Kriteria pasien covid-19 sembuh akan berbeda tergantung kondisi pasien apakah tanpa gejala, gejala ringan, gejala sedang, atau gejala berat.

Yuk cek selanjutnya di
https://t.co/BHn8vcBxdV 

#gayaid"
"1420601476859064326","gaya_id","Gejala pada pasien covid-19 sendiri memang berbeda-beda di setiap individu. Dan secara umum, gejala pada pasien covid-19 terbagi menjadi tiga. Diantaranya adalah gejala ringan, sedang, dan berat. 

Yuk cek di
https://t.co/CI1UFKk3fa 

#gayaid"
"1420601269899587586","ukauke","Hypeabis - Begini Cara Bedakan Gejala Flu Biasa dengan Covid-19 https://t.co/pEqDzqCWoT"
"1420599184932040706","ruangtaktik","“Heatmaps” covid di paru2 admin (ga ngeroko). Teman2 harus lebih berhati2 lagi krn defend rapat pun jebol. Rontgent ini 3 hari setelah muncul gejala. Mohon maaf jarang update skr dirawat &amp; fokus di kesembuhan. https://t.co/LH3guJo2s9"
"1420599035304554498","matapolitikcom","Ibu hamil sangat rentan jika terkena COVID-19. Mereka lebih berisiko terkena gejala parah, bahkan dapat membahayakan janin. Namun sayangnya, ibu hamil belum masuk daftar prioritas vaksin.

https://t.co/u4N3uYrIE7 https://t.co/Ez3Wqj4aUC"
"1420598757175881736","ekopurnomo346","@bodoamatlahegp @temponewsroom @tempodotco Haha santai. Sih share pengalaman aja. Kebetulan uda negatif jg tp masih gejala long covid"
"1420596690856251402","RizkyWagyu","@wildamalia @nengbiker Mungkin bisa membantu cerita saya untuk membantu yang ndak mau vaksin. Mbah saya usia 89 positif Covid tapi sudah vaksin sehingga selama 10 hari ndak ada gejala blas sampai beliau ndak sadar kalau lagi Covid."
"1420596950785609730","RizkyWagyu","@wildamalia @nengbiker Sementara istri saya usia 30 tahun tapi belum vaksin. Muncul gejala selama 14 hari dan masih ada gejala long covid yang menyertai. Ini buat perbandingan aja sih efektivitas vaksin."
"1420596207513214976","wolipop","Serupa tapi tak sama, COVID-19 dan flu memang memiliki beberapa kemiripan dari segi gejala yang ditimbulkan. Namun dua penyakit ini sebenarnya berbeda. https://t.co/fI2Nu3Bd1S"
"1419454424695525380","miavita_2021","Di sini yg covid pun tahlil n sedekahnya full 7 harin mski diharuskan yg ikut tahlil pake masker, wajar.

Ada yg bilang habis tahlil dr sana berasa ga enak badan, sakit. Tapi dihadapi dg tenang tanpa panik, yg sakit byk dg gejala serupa byk yg sembuh, alhamdulillah."
"1420595186321661955","miavita_2021","@aiek_esthreem @desita5769 @aka_abzhary @rahmaniarbaftim @yaniarsim @AmaZanea00 @fressshhh72 @Dh4n1R1zky4 @_BellaPeter @alamanda_maroon @C__corner Meninggal krn kena covid banyak
Meninggal krn vaksin pu  byk meski byk yg ga terpublish
Yg sembuh stelah krna covid lbh byk lagi

Mari kita nalar sejenak fenomena ini.  Kemungkinannya sm² bisa meninggal atau sembuh, tinggal pilih yg divaksin atau natural, ikhtiyar sesuai gejala."
"1420594615011315713","mlda_sarihd","Wkt itu sepupuku yg biasa bntu aku jga Khalid, covid +. Khalid kontak erat bgt sm dia, lgsg aku swab hr itu jg pas tau dia +. Khalid ada gejala batuk” aku mkn panik. Pas aku nangis” Khalid malah tenangin aku, elus” kepalaku. So sweet bgt <U+0001F97A> Tp aku mkn nangis jd nya <U+0001F62D>"
"1420594313285619714","karlinasiska30","@putiginakartika Sama kak aku juga 2 minggu sebelum nya kontrol semuanya sehat bagus ,organ ginjal jantung otak bagus semua. Qodaruloh 3 hari setelah kontrol positif covid, dan ada gejala demam 3 hari ,demamnya tinggi . Setelah sembuh demamnya aku ngga ngerasain gerakan bayinya kak."
"1420594104769994752","AlexILukman","Dalam 1 bulan 2 kali positif #Covid_19 , tidak ada obatnya, yang harus dilakukan adalah makan &amp; minuman bergizi meningkatkan imun tubuh serta minum obat atasi gejala yang menyertai"
"1420594084003991553","mayka64310921","@yncb @aMrazing benar, saya sudah vaksin kena covid dengan gejala seperti adiknya itu. bapil, sedikit demam dan anosmia. alhamdulillah, negatif setelah isoman 10 hari. 
semoga cepat pulih kembali untuk kalian ya <U+0001F932>"
"1420593716092231681","prophylene_gly","Sekeluarga kayanya kena gejala covid nih"
"1420593625147363333","Sinergi_IAITB","Untuk memperoleh data sebaran Covid-19, kondisi, gejala, dan bantuan yang diperlukan, satgas ITB95 membuat form database yang diisi secara mandiri oleh teman-teman yang terpapar. Database ini sangat membantu monitoring, terutama yang sedang isoman dan berada di rumah sakit."
"1420592861582565379","cosmicescapade","alhamdulillah gue positif gejala ringan dan sudah sembuh. speedy recovery for everyone who has covid-19!"
"1420590121783500806","Ichwan94654939","Personel Sat Binmas polres Aceh Tamiang Tempel Stiker Tentang Himbauan Pemberitahuan apabila menemukan gejala Covid-19 agar segera menghubungi petugas Tracer

@wahyu_widada91
@divisihumaspolri
@indonesia_police_
@polisi_peduli
@polisi_ku
@halo_polisi
@polisi_indonesia
@p https://t.co/N9iIvH6XpO"
"1420588879543869448","adheliaAP","Pegel pegel kirain gejala covid taunya kelamaan nunggu kamu nyatain cinta"
"1419222432854937602","tempodotco","Sudah Vaksinasi Covid-19 2 Kali, Ini Gejala yang Bisa Muncul bila Terinfeksi https://t.co/N4eSr0FbJ1 #TempoGaya"
"1420364939424796676","tempodotco","Cara mengantisipasi gejala kontak erat bagi keluarga dan lingkungan. #TempoGaya https://t.co/cSJMKuxdWv"
"1418763407839285248","tempodotco","Menteri Kesehatan mengatakan pasien Covid-19 yang memiliki gejala dan saturasi oksigen rendah harus segera memperoleh penanganan di rumah sakit. https://t.co/bYvwgFrJoW #TempoBisnis"
"1419195258760355843","tempodotco","Kemenperin membuka lima lokasi isolasi mandiri atau isoman bagi pasien Covid-19 gejala ringan atau tanpa gejala di lima daerah di Pulau Jawa. https://t.co/QMqAAEfPt4 #TempoBisnis"
"1420588490018807808","tempodotco","Gejala kehilangan penciuman tidak semua karena Covid-19. Penderita sinusitis kronis bisa pula tak bisa hilang indera pernciumannya. #TempoGaya https://t.co/iwtMMd13Ss"
"1419134102070984705","tempodotco","Rumah Oksigen Gotong Royong merupakan suatu fasilitas kesehatan semi-permanen pertama di Indonesia yang khusus dilengkapi dengan peralatan suplai oksigen dan tempat tidur perawatan (bed) bagi warga terpapar COVID-19 dengan gejala sedang. https://t.co/ZvqT61l337 #TempoBisnis"
"1419952789313126405","tempodotco","Pasien Covid-19 kemungkinan bisa terkena Long Covid jika timbul gejala sisa setelah empat pekan sejak mulai merasakan gejala Covid-19 hingga dinyatakan negatif. #TempoGaya https://t.co/NHUfRLAYtM"
"1418939157360087040","PDIP_KRW","Minuman Pembangkit Nafsu Makan Saat Terpapar Covid-19

Saat seseorang terpapar Covid-19, gejala yang dialami bisa beragam, misalnya demam, batuk, nyeri otot, diare, sakit kepala, hingga hilangnya indra perasa.

#pdiperjuangan https://t.co/9TrHJpAFwH"
"1420587914258305029","PDIP_KRW","6 Rempah Yang Bisa Redakan Sesak Napas

Saat gejala sesak napas yang bukan berasal dari infeksi COVID-19 muncul, Anda dapat mengonsumsi bahan-bahan alami berupa rempah yang ada di rumah.

#PDIPerjuangan
#SolidBergerak https://t.co/Dpgi1QXGXF"
"1418880228949209091","PDIP_KRW","7 Tips Ampuh Bantu Bangkitkan Nafsu Makan Saat Terkena Covid19

Saat terpapar virus Covid-19, salah satu gejala yg cukup menyiksa adalah kehilangan nafsu makan.

Hal ini bisa juga akibat kehilangan indra perasa &amp; penciuman, sehingga menjadi tidak berselera makan.

#pdiperjuangan https://t.co/DfWJ7gRDIz"
"1420587751007653889","PDIP_KRW","Perbedaan Sesak Napas Penyakit Biasa &amp; Sesak Napas Pengidap Virus Corona

Asma &amp; infeksi COVID-19 merupakan kedua penyakit yg menyerang paru-paru. Pada pengidap virus corona, virus akan menyerang saluran pernapasan &amp; mengakibatkan gejala sesak napas muncul.

#PDIPerjuangan https://t.co/SAMM4B8VIe"
"1420586795851390978","angelo_azrael","@banjarbase bilang aja pian lg gak enak badan, takut gejala covid mending jgn ketemu dlu untuk kebaikan semua"
"1420585848798470151","tukangjulidni","@Askrlfess Nder kasih tau ini, kka ipar ku kmrn sakit gejala covid diperiksa ke puskesmas trs dikasih obat, 2 hari kmudian udh bsa nyium bau lagi dia. 
Bwa aja ke puskesmas, skalian beli multivitamin"
"1420584374983036928","KompasEnt","Pasha Ungu Cerita Gejala Awal Positif Covid-19, Sempat Paranoid, sampai Dinyatakan Sembuh https://t.co/wyibAoATkl"
"1418807163846283275","KompasEnt","Nafa Urbach Ceritakan Gejala Awal Saat Dia Positif Covid-19 https://t.co/zT7PNZJ9VJ"
"1419124754280116226","KompasEnt","Nafa Urbach Cerita Gejala Awal Positif Covid-19 hingga Dinyatakan Sembuh https://t.co/xxSbgAnWqg"
"1420583940201410561","m_newscom","MuslimahNews – Di tengah kondisi ekonomi yang masih terasa sulit bagi rakyat karena penerapan PPKM, terbit fasilitas isoman di hotel berbintang untuk anggota DPR, para staf dan tenaga ahli yang terpapar Covid-19 dengan gejala ringan maupun tidak bergejala.
https://t.co/QEWfeihcqH"
"1420582440062513152","BiyuBizar","@_matarx @mardiasih Horor banget itu..<U+0001F631>, banyak orang2 takut covid, takut ketularan covid, takut lapor kalau merasa ada gejala, tp sikap sehari2nya masa bodo sama protokol.."
"1420580639435227139","feliciasung","nambahin juga:
aku &amp; adek uda vaksin AZ awal Juni, baru dosis 1. bokap nyokap uda 2x vaksin sinovac.
tetiba tgl 29 Juni bokap, nyokap, adek positif covid.

bokap (72th) 14 hari uda negatif, nyokap (54th) gejala cuman batuk, yg paling epic adek aku: 8hari uda negatif tanpa gejala. https://t.co/SftOZjbSt7"
"1420580116644593669","SukmaHa10653523","Personel Sat Binmas polres Aceh Tamiang Tempel Stiker Tentang Himbauan Pemberitahuan apabila menemukan gejala Covid-19 agar segera menghubungi petugas Tracer

@wahyu_widada91
@divisihumaspolri
@polripresisi

#bidhumaspoldaaceh
#poldaaceh
#tribratanewspolresacehtamiang
#aceh https://t.co/S6awDVd4XU"
"1420578502902906884","sarjoniii","@BadmintonTalk Gejala covid wkwkkwkwkwkwk"
"1420358047063445507","sarjoniii","@BadmintonTalk Uncchhh... Capekk yaa jaga napas... Udah kek gejala covid ajaa wkwkkwkwk"
"1420577101825011715","Panggilsajaalpa","Mulai kehilangan rasa ,
Tapi ingatan ny selalu ada :(

Bukan gejala covid."
"1420576725000355840","hapsaaaaa_","Saat ada tanda-tanda, selalu denial kalo ada gejala covid, pengobatan sebatas jamu2 yang ga jelas takarannya dan sungguh itu ngga mengobati. Sampe akhirnya harus pak mantri yang ngomong ""harus dibawa sekarang, takut ga ketolong""

Then... Bener ga ketolong <U+0001F614>"
"1420576112539693059","legacynamon","@betmenboi Waduh bet, kita gabisa langsung klaim kalo itu gejala covid juga sbnrnya. Tapi buat sekarang kaya sadar sama keadaan aja bet, isoman dikamar gitu kalo bisa jgn terlalu kontak sama orang rumah. Hlang indra perasa dan penciuman setelah beberapa hari gitu baru ketauannya?"
"1420573279417290758","gangeroko","FYI, ini pelaksanaan vaksin di Kelurahan Grogol Utara, Jaksel

selesai vaksin malah dapet oleh2 gejala covid kalo begini pelaksanaannya

gua suruh adek gua balik ke rumah, ga jadi vaksin kalo kerumunan kek gitu. mana dijemur kek ikan teri<U+0001F92D>
#SatgasCovid19 #VaksinasiCovid19 https://t.co/b0VooWg2Bb"
"1420568483604008963","ridhorahadi","5 Gejala Covid-19 Varian Delta yang Paling Umum https://t.co/5yDyR4FB9O"
"1420566536830349313","aermateng00","jjr agk kesel, enggk bukan agk tapi udah kesel banget sama yang ngeremehin kesehatan orang lain. Kalo emang ngerasa badannya udah ada gejala covid kenapaa masih terbuka banget dengan alasan 'imun saya kuat' iyaa imun situ kuat lahh orang lain yang di temuin gimanaa?"
"1420566057777991683","bella_pramitha","Bukan hanya itu, banyak juga kok yg sakit memiliki gejala kaya Covid tapi enggan tes antigen. <U+0001F62C> https://t.co/UEe92y0PvS"
"1420565996461379586","shinyurihara","@aMrazing Vaksin dan good news lagi:
Sekantor udah divaksin lengkap, yang Covid almost 100 dari 1000an karyawan in last month, tapi hampir semua gejala ringan bahkan OTG, cuma &lt;5 yang dirawat RS. Gak ada yang meninggal."
"1420565315457490945","shinyurihara","@aMrazing Nambahin good news.
Ayah saya kena Covid, umur 70, ada HT, gejala jadinya ringan, saturasi 92-96, isoman 2 mgg di rumah, sekarang hasil udah -. Udah vaksin.
Sekeluarga udah vaksin jg, masih serumah pas isoman tapi gak sekamar, dites 2x (tracing sama pas udah -) hasilnya negatif."
"1420565960642031620","Ronin_Fatih","@NusaDirga @axdwin @pujijea @selebcuit @zarazettirazr Lokasi mana om,saya Bekasi,saya kebeneran gugus covid diwilayah saya,butuh buat warga yang isoman dengan gejala,bolehkah DM harganya om"
"1420564301555843079","donkisot007","@ainunnajib Dikompleks saya kena zona merah karena banyak yang terkonfirmasi covid 19. 
Dikampung diatas kompleks hampir setiap hari ada yang meninggal dan banyak menderita demam dan gejala flu. Tapi tidak ada data  yg covid. 
karena tdk pernah ada pengetesan.... <U+0001F600><U+0001F600><U+0001F600>"
"1420563354213437440","sp_humas","Personel Sat Binmas polres Aceh Tamiang Tempel Stiker Tentang Himbauan Pemberitahuan apabila menemukan gejala Covid-19 agar segera menghubungi petugas Tracer

@wahyu_widada91
@divisihumaspolri
@indonesia_police_
@polisi_peduli
@polisi_ku
@halo_polisi
@polisi_indonesia
@polri https://t.co/LHHtSOHWDh"
"1420562752221769730","JustRememberMe9","@FaheemYounus Saya juga setuju, beberapa org dgn suhu normal &lt;38° pun faktanya BISA TETINFEKSI COVID, contohnya saya. Selama terpapar, saya tidak memiliki gejala panas/demam tp saya flu dan mengalami Anosmia. Bagaimana dgn org2 yg ternyata sebenarnya terpapar tapi tidak demam spt saya???"
"1420561339890606080","alafiatID","Yuk kenali perbedaan gejala covid-19, flu dan salesma. 

#COVID19indonesia 
#coronavirus 
#VaksinNusantara 
#IsolasiTerpusatEfektif 
#IsolasiTakBerartiSendiri https://t.co/GfTsuTaIE6"
"1420560831872311301","della_miranda","@dianamrhsnh Tpi om gue udh divaksin kena covid trs ada gejala juga :(. Skg udh meninggal :("
"1420560011667787781","PolsekTempeh","Reposted from @jawapos Atasi Sesak Napas Saat Terpapar Covid-19

Salah satu gejala yang khas dari penderita Covid-19 adalah sesak nafas. Kondisi ini dapat membuat penderita panik dan memperparah keadaan.

Tetap tenang dan mungkin tips ini dapat membantu https://t.co/KgBmG3A52i"
"1420559891052208133","Petercumicumi1","@Tolong_Waras @dr_tompi Biarkan aja, kita sumpahin aja mereka kena covid dgn gejala paling parah biar langsung ke RS. <U+0001F601><U+0001F601>"
"1420559379225464832","izyanmahmud","@pedoqpop Complete 2 dos bukan jaminan tak kena covid ye my mom pon complete 2 dos baru je tau this week positive covid. Cuma tak teruk ke stage 4/5 je la. Gejala tu still ada demam apa semua."
"1420559230436880388","hajinewsonline","Sesak Nafas Gejala Covid-19, Terapi Uap Ramuan Ini Ramai di Masyarakat, Begini Cara dan Langkahnya https://t.co/Xq2O3dNx3g"
"1419809943482507265","hajinewsonline","Kenapa Gejala Covid-19 Muncul Usai Vaksinasi? https://t.co/B3y1uxuhwR"
"1420555681132814336","hansdavidian","Ridho kalo ngilu melulu kalo2 kena Covid tuh. Gitu salah satu gejala umumnya."
"1420554359096504329","AlbertSolo2","Ini Beda Gejala COVID-19 Pada Orang yang Sudah Divaksinasi Vs Belum https://t.co/ydt1KhhWaM"
"1419253343499718658","tribunkaltim","Daftar Obat yang harus Dihindari Pasien Covid-19 Gejala Ringan saat Isoman, Efek Samping Berbahaya
 
#Covid19 #VirusCorona #Isoman #isolasimandiri #obat 

https://t.co/ybtDpACEWy via @tribunkaltim"
